duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type
3780.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
4200.0,2013-08-29,2013,8,14,29,San Jose,San Jose,Subscriber
4260.0,2013-08-29,2013,8,10,29,Mountain View,Mountain View,Subscriber
4620.0,2013-08-29,2013,8,11,29,San Jose,San Jose,Subscriber
4980.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
6180.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
6540.0,2013-08-29,2013,8,13,29,San Jose,San Jose,Subscriber
6660.0,2013-08-29,2013,8,14,29,San Jose,San Jose,Subscriber
6780.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
6840.0,2013-08-29,2013,8,11,29,San Jose,San Jose,Subscriber
7500.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
7560.0,2013-08-29,2013,8,13,29,San Jose,San Jose,Subscriber
7740.0,2013-08-29,2013,8,19,29,Mountain View,Mountain View,Subscriber
7800.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
8040.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
8280.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
8460.0,2013-08-29,2013,8,11,29,San Jose,San Jose,Subscriber
8520.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
8520.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Subscriber
8640.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Subscriber
8760.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
8880.0,2013-08-29,2013,8,12,29,Redwood City,Redwood City,Subscriber
9060.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Subscriber
9600.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Subscriber
9660.0,2013-08-29,2013,8,10,29,San Francisco,San Francisco,Customer
9780.0,2013-08-29,2013,8,13,29,San Jose,San Jose,Subscriber
9900.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
9960.0,2013-08-29,2013,8,13,29,San Jose,San Jose,Subscriber
10080.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
10140.0,2013-08-29,2013,8,18,29,Redwood City,Redwood City,Subscriber
10380.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Customer
10380.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
10440.0,2013-08-29,2013,8,9,29,San Francisco,San Francisco,Subscriber
10500.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
10680.0,2013-08-29,2013,8,9,29,San Francisco,San Francisco,Subscriber
10980.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Subscriber
11040.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
11160.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
11160.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
11280.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
11280.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
11280.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Customer
11340.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
11460.0,2013-08-29,2013,8,14,29,San Jose,San Jose,Subscriber
11580.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
11820.0,2013-08-29,2013,8,17,29,Palo Alto,Palo Alto,Subscriber
12240.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
12420.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
12540.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
12600.0,2013-08-29,2013,8,13,29,San Jose,San Jose,Subscriber
12660.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
12840.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
12840.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
12900.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
12960.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
13080.0,2013-08-29,2013,8,9,29,Mountain View,Mountain View,Subscriber
13140.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
13320.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
13380.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
13500.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
13680.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
14160.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Customer
14160.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
14220.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
14340.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
14340.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
14400.0,2013-08-29,2013,8,16,29,San Jose,San Jose,Subscriber
14400.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
14460.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
14520.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
14520.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
14580.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
14640.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
14700.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
14700.0,2013-08-29,2013,8,23,29,San Francisco,San Francisco,Customer
15120.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
15240.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
15540.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
15720.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
15720.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
15900.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Customer
15900.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
15960.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
16020.0,2013-08-29,2013,8,16,29,Mountain View,Mountain View,Customer
16020.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
16140.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
16380.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
16620.0,2013-08-29,2013,8,18,29,Palo Alto,Palo Alto,Customer
16680.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Subscriber
17040.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
17040.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
17220.0,2013-08-29,2013,8,9,29,Mountain View,Mountain View,Customer
17280.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Customer
17340.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
17460.0,2013-08-29,2013,8,14,29,San Jose,San Jose,Subscriber
17520.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Customer
17580.0,2013-08-29,2013,8,17,29,Palo Alto,Palo Alto,Subscriber
17880.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
17880.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
17880.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
18300.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
18420.0,2013-08-29,2013,8,12,29,Palo Alto,Palo Alto,Subscriber
18540.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Subscriber
18540.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Customer
18540.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
18900.0,2013-08-29,2013,8,17,29,Redwood City,Redwood City,Subscriber
18960.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
19080.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
19140.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
19200.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
19380.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
19380.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Customer
19380.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Subscriber
19440.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
19620.0,2013-08-29,2013,8,16,29,San Jose,San Jose,Subscriber
19620.0,2013-08-29,2013,8,17,29,Palo Alto,Palo Alto,Subscriber
19920.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
20100.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
20100.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
20160.0,2013-08-29,2013,8,17,29,San Jose,San Jose,Subscriber
20220.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
20220.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
20400.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
20400.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
20520.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
20580.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
20580.0,2013-08-29,2013,8,17,29,San Jose,San Jose,Subscriber
20760.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
20760.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
20820.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
20880.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
21060.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
21180.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Subscriber
21300.0,2013-08-29,2013,8,12,29,Redwood City,Redwood City,Subscriber
21300.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
21600.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
21600.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
21660.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
21720.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
21720.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
21780.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
21780.0,2013-08-29,2013,8,20,29,San Jose,San Jose,Customer
22140.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
22140.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
22140.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
22200.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
22260.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
22440.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
22500.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
22500.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
22560.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
22560.0,2013-08-29,2013,8,14,29,San Jose,San Jose,Subscriber
22680.0,2013-08-29,2013,8,11,29,San Jose,San Jose,Subscriber
22680.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
22680.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
22740.0,2013-08-29,2013,8,13,29,San Jose,San Jose,Subscriber
22800.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
22800.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
23040.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
23100.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
23220.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
23220.0,2013-08-29,2013,8,22,29,San Jose,San Jose,Subscriber
23280.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
23340.0,2013-08-29,2013,8,12,29,San Jose,San Jose,Subscriber
23400.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Subscriber
23520.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Customer
23580.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
23760.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
23880.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
23880.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
23940.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
24120.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
24240.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
24300.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
24300.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
24300.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
24360.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
24600.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Customer
24720.0,2013-08-29,2013,8,14,29,San Jose,San Jose,Customer
24720.0,2013-08-29,2013,8,16,29,San Jose,San Jose,Subscriber
24720.0,2013-08-29,2013,8,18,29,Palo Alto,Palo Alto,Customer
24780.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
24960.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Customer
25080.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
25080.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
25140.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
25140.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
25200.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
25260.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Customer
25320.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Customer
25380.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
25380.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
25380.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
25440.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
25500.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
25500.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
25800.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
25800.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
25800.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
25860.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
25980.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
26160.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
26160.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
26160.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
26280.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
26400.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
26400.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Customer
26400.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
26460.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
26700.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
26940.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
27000.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
27000.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
27240.0,2013-08-29,2013,8,19,29,San Jose,San Jose,Subscriber
27240.0,2013-08-29,2013,8,19,29,San Jose,San Jose,Subscriber
27300.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Customer
27540.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
27600.0,2013-08-29,2013,8,12,29,Palo Alto,Palo Alto,Subscriber
27600.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Customer
27720.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
27720.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Customer
27720.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
27840.0,2013-08-29,2013,8,10,29,San Francisco,San Francisco,Subscriber
27840.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
27960.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
28260.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
28320.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
28440.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
28440.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
28500.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Customer
28500.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
28500.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
28740.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
28860.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Subscriber
28920.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
29100.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
29160.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
29160.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Customer
29340.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
29460.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
29460.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Customer
29520.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
29820.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Customer
30000.0,2013-08-29,2013,8,10,29,San Francisco,San Francisco,Subscriber
30300.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
30480.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
30480.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
30720.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
30900.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
31140.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
31200.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
31320.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
31380.0,2013-08-29,2013,8,17,29,San Jose,San Jose,Customer
31620.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Customer
31800.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
31860.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
32040.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
32100.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
32220.0,2013-08-29,2013,8,12,29,San Jose,San Jose,Subscriber
32220.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
32280.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
32400.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
32400.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
32460.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
32580.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
32700.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
32760.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
33060.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
33180.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Customer
33300.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Customer
33360.0,2013-08-29,2013,8,12,29,San Jose,San Jose,Subscriber
33600.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
33600.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
33660.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
33780.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
33780.0,2013-08-29,2013,8,13,29,San Jose,San Jose,Subscriber
33780.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
33780.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
33960.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
34020.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
34200.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
34260.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
34320.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Customer
34320.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Subscriber
34320.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
34380.0,2013-08-29,2013,8,22,29,San Jose,San Jose,Subscriber
34440.0,2013-08-29,2013,8,10,29,San Francisco,San Francisco,Customer
34740.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
34740.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
34740.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
34740.0,2013-08-29,2013,8,19,29,San Francisco,San Francisco,Subscriber
34920.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
35100.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
35100.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
35220.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
35220.0,2013-08-29,2013,8,22,29,San Jose,San Jose,Subscriber
35400.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
35460.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Subscriber
35880.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
36060.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
36060.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
36360.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
36420.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
36420.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
36420.0,2013-08-29,2013,8,14,29,San Francisco,San Francisco,Customer
36420.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
36480.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
36600.0,2013-08-29,2013,8,12,29,San Jose,San Jose,Subscriber
36660.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
36660.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
36660.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
36720.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
36720.0,2013-08-29,2013,8,17,29,San Jose,San Jose,Subscriber
36840.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
36900.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
37200.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
37260.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
37380.0,2013-08-29,2013,8,20,29,San Jose,San Jose,Subscriber
37440.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
37440.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
37560.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
37620.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
37740.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Subscriber
37980.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
38220.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
38220.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
38280.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
38280.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
38400.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
38460.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
38520.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
38520.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
38580.0,2013-08-29,2013,8,22,29,San Jose,San Jose,Customer
38640.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Subscriber
38700.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
38760.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
39000.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
39000.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
39240.0,2013-08-29,2013,8,16,29,San Francisco,San Francisco,Subscriber
39420.0,2013-08-29,2013,8,11,29,San Francisco,San Francisco,Subscriber
39540.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Customer
39660.0,2013-08-29,2013,8,23,29,San Francisco,San Francisco,Customer
39720.0,2013-08-29,2013,8,19,29,San Jose,San Jose,Subscriber
39780.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Subscriber
39840.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
39960.0,2013-08-29,2013,8,22,29,San Francisco,San Francisco,Subscriber
40080.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Customer
40260.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Customer
40320.0,2013-08-29,2013,8,23,29,San Francisco,San Francisco,Subscriber
40440.0,2013-08-29,2013,8,12,29,San Jose,San Jose,Subscriber
40560.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
40620.0,2013-08-29,2013,8,17,29,San Francisco,San Francisco,Customer
40680.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Customer
40740.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
40740.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
40740.0,2013-08-29,2013,8,21,29,San Francisco,San Francisco,Customer
41040.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
41040.0,2013-08-29,2013,8,15,29,San Francisco,San Francisco,Subscriber
41040.0,2013-08-29,2013,8,20,29,San Francisco,San Francisco,Subscriber
41100.0,2013-08-29,2013,8,18,29,San Francisco,San Francisco,Customer
41220.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
41280.0,2013-08-29,2013,8,10,29,Mountain View,Mountain View,Customer
41280.0,2013-08-29,2013,8,13,29,San Francisco,San Francisco,Subscriber
41400.0,2013-08-29,2013,8,12,29,San Francisco,San Francisco,Subscriber
